LavatoryID,Description,City,Street,PostalCode,Country,Longitude,Latitude,isOwnedByWall,isHandicappedAccessible,Price,canBePayedWithCoins,canBePayedInApp,canBePayedWithNFC,hasChangingTable,LabelID,hasUrinal,FID
Wall_101003,Toilette Ottmachauer Steig (oberhalb Badestelle Ostufer),Berlin,"Krumme Lanke, Quermatenweg   (0-24 Uhr)",14109,Deutschland,13.24057481,52.45358117,1,0,0,0,0,0,0,5,0,269
Wall_112911,Toilette Uferweg ,Berlin,"Schlachtensee , Am Schlachtensee ggü. 145  (0-24 Uhr)",14129,Deutschland,13.19922876,52.43650689,1,0,0,0,0,0,0,5,0,
Wall_115753,Toilette Am Kiesteich 50,Berlin,Spektepark   (0-24 Uhr),13589,Deutschland,13.16485933,52.54883988,1,0,0,0,0,0,0,5,0,
Wall_116738,"Wall CT, Hubertusdamm",Berlin,Hubertusdamm ggü. 7 (0-24 Uhr),13125,Deutschland,13.47119826,52.61567061,1,1,0.5,1,1,1,1,1,1,868
Wall_116739,"Wall CT, Lindenufer",Berlin,Lindenufer ggü. 10 (0-24 Uhr),13597,Deutschland,13.20776401,52.53735111,1,1,0.5,1,1,1,1,1,0,738
Wall_116747,"Wall CT, Dubliner Str.",Berlin,Dubliner Str.   (0-24 Uhr),13349,Deutschland,13.34675975,52.56054172,1,1,0.5,1,1,1,1,1,0,790
Wall_116752,"Wall CT, Friedhof Eythstr., Eythst.",Berlin,"Friedhof Eythstr., Eythst. 1-25 (7-19 Uhr)",12105,Deutschland,13.36647416,52.45960764,1,1,0.5,1,1,1,0,1,0,716
Wall_118285,"Wall CT, Weberwiese, Marchlewskistr.",Berlin,"Weberwiese, Marchlewskistr. ggü. 16 (0-24 Uhr)",10243,Deutschland,13.44277931,52.5160935,1,1,0.5,1,1,1,0,1,1,674
Wall_118286,"Wall CT, Simplonstr.",Berlin,Simplonstr.   (0-24 Uhr),10245,Deutschland,13.46558416,52.50458111,1,1,0.5,1,1,1,1,1,1,671
Wall_118295,"Wall CT, Besselpark, Besselstr.",Berlin,"Besselpark, Besselstr.   (0-24 Uhr)",10969,Deutschland,13.3912828,52.50411429,1,1,0.5,1,1,1,1,1,1,684
Wall_11952,Toilette Rüdesheimer Str.,Berlin,Rüdesheimer Platz 6 (0-24 Uhr),14197,Deutschland,13.314755,52.473363,1,0,0,0,0,0,0,4,0,207
Wall_11953,Toilette Leuthener Str.,Berlin,"Leuthener Platz , Naumannstr. (0-24 Uhr)",10829,Deutschland,13.363288,52.481146,1,0,0,0,0,0,0,4,0,258
Wall_119670,Toilette Bulgarische Str.,Berlin,"Treptower Park, Weltspielplatz/Alt-Treptow   (7-22 Uhr)",12435,Deutschland,13.48005605,52.48551872,1,0,0.5,0,0,0,0,5,0,863
Wall_119671,Toilette  ,Berlin,"S Bhf. Treptower Park, Stern und Kreisschiffahrt/Puschkinallee 15  (7-22 Uhr)",12435,Deutschland,13.46334589,52.49342186,1,0,0.5,0,0,0,0,5,0,281
Wall_119989,"Wall CT, Pestalozzistr.",Berlin,Pestalozzistr. 77 (0-24 Uhr),10627,Deutschland,13.306683,52.5078805,1,1,0.5,1,1,1,0,1,0,26
Wall_119990,"Wall CT, Preußenallee",Berlin,Preußenallee (0-24 Uhr),14052,Deutschland,13.26015043,52.51614784,1,1,0.5,1,1,1,0,1,0,205
Wall_119991,"Wall CT, Hochmeisterplatz, Westfälische Str.",Berlin,"Hochmeisterplatz, Westfälische Str. ggü. 70 (0-24 Uhr)",10709,Deutschland,13.29939664,52.49529797,1,1,0.5,1,1,1,1,1,0,38
Wall_119992,"Wall CT, Humboldthain, Gustav-Meyer-Allee",Berlin,"Humboldthain, Gustav-Meyer-Allee   (0-24 Uhr)",13355,Deutschland,13.39051341,52.54474837,1,1,0.5,1,1,1,0,1,0,95
Wall_119993,"Wall CT, Charlottenstr.",Berlin,Charlottenstr. ggü. 53-54 (0-24 Uhr),10117,Deutschland,13.3915,52.51416667,1,1,0.5,1,1,1,0,1,0,218
Wall_119994,"Wall CT, Alt-Moabit",Berlin,Alt-Moabit ggü. 81-82 (0-24 Uhr),10555,Deutschland,13.3355016,52.52499595,1,1,0.5,1,1,1,0,1,0,124
Wall_119995,"Wall CT, Buddeplatz (S-Bhf. Tegel), Buddestr.",Berlin,"Buddeplatz (S-Bhf. Tegel), Buddestr. ggü. 12 (0-24 Uhr)",13507,Deutschland,13.28855267,52.58809291,1,1,0.5,1,1,1,1,1,0,58
Wall_119996,"Wall CT, Göschenplatz, Oranienburger Str.",Berlin,"Göschenplatz, Oranienburger Str. 184-185 (0-24 Uhr)",13437,Deutschland,13.33233623,52.59754508,1,1,0.5,1,1,1,0,1,0,83
Wall_119997,"Wall CT, Am Märchenbrunnen, Friedenstr.",Berlin,"Am Märchenbrunnen, Friedenstr. ggü. 4 (0-24 Uhr)",10249,Deutschland,13.42739337,52.52711565,1,1,0.5,1,1,1,0,1,0,99
Wall_119998,"Wall CT, Forckenbeckplatz, Eldenaer Str.",Berlin,"Forckenbeckplatz, Eldenaer Str. ggü. 44-45 (0-24 Uhr)",10247,Deutschland,13.46108994,52.51995535,1,1,0.5,1,1,1,0,1,0,109
Wall_119999,"Wall CT, Degnerstr.",Berlin,Degnerstr. 5 (0-24 Uhr),13053,Deutschland,13.49426207,52.54559582,1,1,0.5,1,1,1,0,1,0,122
Wall_120000,"Wall CT, Gürtelstr.",Berlin,Gürtelstr. (0-24 Uhr),10247,Deutschland,13.47697618,52.51314661,1,1,0.5,1,1,1,0,1,0,118
Wall_120001,"Wall CT, Kladower Damm",Berlin,Kladower Damm 387 (0-24 Uhr),14089,Deutschland,13.14391838,52.45375126,1,1,0.5,1,1,1,0,1,0,71
Wall_120002,"Wall CT, Hellersdorfer Str.",Berlin,Hellersdorfer Str. 78 (0-24 Uhr),12619,Deutschland,13.5884471,52.52086724,1,1,0.5,1,1,1,0,1,0,76
Wall_120003,"Wall CT, Ahrensfelder Platz",Berlin,Ahrensfelder Platz   (0-24 Uhr),12689,Deutschland,13.56583554,52.57009937,1,1,0.5,1,1,1,0,1,1,121
Wall_120004,"Wall CT, Lipschitzplatz",Berlin,Lipschitzplatz   (0-24 Uhr),12353,Deutschland,13.46317976,52.42383789,1,1,0.5,1,1,1,0,1,0,44
Wall_120005,"Wall CT, Richardplatz",Berlin,Richardplatz 17 (0-24 Uhr),12055,Deutschland,13.44538488,52.4740719,1,1,0.5,1,1,1,0,1,0,103
Wall_120006,"Wall CT, Kollwitzplatz, Kollwitzstr.",Berlin,"Kollwitzplatz, Kollwitzstr. ggü. 56A (0-24 Uhr)",10435,Deutschland,13.417025,52.53558335,1,1,0.5,1,1,1,1,1,0,45
Wall_120007,"Wall CT, Elsa-Brändström-Str.",Berlin,Elsa-Brändström-Str. 2 (0-24 Uhr),13189,Deutschland,13.41353517,52.55983408,1,1,0.5,1,1,1,0,1,0,86
